site_id,locality,postalCode,state,operatorId,operatorName,lon,lat,total_num_pois,num_fast_food,num_fuel_stations,num_supermarkets,closest_category,has_toilet,has_wifi,has_seating,open_24hr,tags.brand
D5B4VKQ7iwyNunmUCrankVQcvoVL-mWfqOsN8KLhRqI,Hamburg,22089,Hamburg,DE199,NWG Charging GmbH,10.047365,53.565133,0,0.0,0.0,0.0,,,,,,
DAAsBgWzx6INecv6AgVh0swng2X_zwNphgasd29Lg-E,Hamburg,22559,Hamburg,DELMS,LastMileSolutions,9.775366,53.584611,0,0.0,0.0,0.0,,,,,,
DC1mJe2J8bUVVvAS6_tGW2vBwpSeWtmtm-81owCv0UY,Hamburg,20249,Hamburg,DEEZE,eze.network GmbH,9.98558,53.58286,2,1.0,0.0,1.0,supermarket,False,False,False,False,
DC1mJe2J8bUVVvAS6_tGW2vBwpSeWtmtm-81owCv0UY,Hamburg,20249,Hamburg,DEEZE,eze.network GmbH,9.98558,53.58286,2,1.0,0.0,1.0,supermarket,False,False,False,True,
DFYDRx4dcXCFEPGasfa6Pjh5kyfLVnvoJTP4igESV7M,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.00985,53.55807,0,0.0,0.0,0.0,,,,,,
DHKAn2OhgDD5vSY9qyXYqwrmmf50Xy27QUmkJSCVeBM,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.92218,53.52153,0,0.0,0.0,0.0,,,,,,
DLWODpxYqbtnV3T6YY7XLLy07ZJTYqy7BY3g0V5HIkE,Hamburg,20354,Hamburg,DEACO,APCOA Deutschland GmbH,9.98749,53.55389,0,0.0,0.0,0.0,,,,,,
DLxSBWye17aih-M_fjaw-0G5b6yMa6s9H4_WwGR0GT8,Hamburg,20097,Hamburg,DEHHM,Hamburger Energiewerke,10.018438,53.549351,2,2.0,0.0,0.0,fast_food,False,False,False,False,
DLxSBWye17aih-M_fjaw-0G5b6yMa6s9H4_WwGR0GT8,Hamburg,20097,Hamburg,DEHHM,Hamburger Energiewerke,10.018438,53.549351,2,2.0,0.0,0.0,fast_food,False,False,False,False,Domino's
DO7y-h8thU98_gj-9pYZKRvTz2e6-BrEPLJAJ6DA1aI,Hamburg,22297,Hamburg,DEHHM,Hamburger Energiewerke,10.024874,53.602272,0,0.0,0.0,0.0,,,,,,
DVBzan7yhRUGPUkvQivjRG-RwilJOrJ1fpCzjraPNxY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.9869,53.5519,3,3.0,0.0,0.0,fast_food,False,False,False,False,
DVBzan7yhRUGPUkvQivjRG-RwilJOrJ1fpCzjraPNxY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.9869,53.5519,3,3.0,0.0,0.0,fast_food,False,False,False,False,
DVBzan7yhRUGPUkvQivjRG-RwilJOrJ1fpCzjraPNxY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.9869,53.5519,3,3.0,0.0,0.0,fast_food,False,False,False,False,dean&david
DW4MBMUwoh-lmIccDm4dJO8d792MSu6YsFDT2Iu8ZH8,Hamburg,22763,Hamburg,DEHHM,Hamburger Energiewerke,9.903051,53.557288,2,0.0,0.0,2.0,supermarket,False,False,False,False,
DW4MBMUwoh-lmIccDm4dJO8d792MSu6YsFDT2Iu8ZH8,Hamburg,22763,Hamburg,DEHHM,Hamburger Energiewerke,9.903051,53.557288,2,0.0,0.0,2.0,supermarket,False,False,False,False,Lidl
De9nbBm7outc4RO3k7-6sdMfH5V3N7qnc2j3_Eg6QqY,Hamburg,20457,Hamburg,DECNT,Spirii,9.98752,53.54261,0,0.0,0.0,0.0,,,,,,
DfMmX2axl89Dx1sy0Yau4vaJPCw1qKrcCMdvyZ8rS9o,Hamburg,22763,Hamburg,DEHHM,Hamburger Energiewerke,9.921958,53.552343,0,0.0,0.0,0.0,,,,,,
DfXm8E9vahtV0d492gFJQ4YNrtR7W_Airxaz_kUKvB0,Hamburg,22761,Hamburg,DE2GO,EWEGo,9.9241,53.56359,2,1.0,1.0,0.0,fast_food,False,False,False,False,
DfXm8E9vahtV0d492gFJQ4YNrtR7W_Airxaz_kUKvB0,Hamburg,22761,Hamburg,DE2GO,EWEGo,9.9241,53.56359,2,1.0,1.0,0.0,fast_food,False,True,True,False,McDonald's
DqUWYQgKj0pPGG9ADZD8cLEDZEwd8-pSAXxn7GTymCY,Hamburg,22525,Hamburg,DEEBW,EnBW,9.93616,53.579645,2,0.0,1.0,1.0,supermarket,False,False,False,True,Jet
DqUWYQgKj0pPGG9ADZD8cLEDZEwd8-pSAXxn7GTymCY,Hamburg,22525,Hamburg,DEEBW,EnBW,9.93616,53.579645,2,0.0,1.0,1.0,supermarket,False,False,False,False,Penny
DriBvPlkM2lwrpOo0WM8S0Vd5p_LvTlAGDMqoJvYSqs,Hamburg,20148,Hamburg,DEEZE,eze.network GmbH,9.99315,53.56913,0,0.0,0.0,0.0,,,,,,
Dv7eeKlD1rrr6J1WnmnfgT6pfV9Q0flwaYG3dcmUskU,Hamburg,22297,Hamburg,DECPI,ChargePoint Germany GmbH,10.02845,53.603954,0,0.0,0.0,0.0,,,,,,
DvurLkFhe-l3iA3ZnS-UUPmA6xmCJ-h7v2hQaX_oM9M,Hamburg,20539,Hamburg,DEHHM,Hamburger Energiewerke,10.0212,53.52753,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
Dyw-BG8_rb4-oljT5cK-tS-uFh7KP1pxv3rdnRlgms4,Hamburg,22081,Hamburg,DEHHM,Hamburger Energiewerke,10.047021,53.574035,0,0.0,0.0,0.0,,,,,,
E-SZyTj0L3xTkA5lT53St2IENwx1V7nAwbuadYobJLw,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.866989,53.522362,0,0.0,0.0,0.0,,,,,,
E-sSjhBrVCMYpUokG7sNrerb0_GYtIQcFEUKEPLDfE0,Hamburg,20459,Hamburg,DEHHM,Hamburger Energiewerke,9.97478,53.54931,0,0.0,0.0,0.0,,,,,,
E0dTuW6lQcjjfT0TGHM_fwm6Ded1wSKjUm6-c_WWnfQ,Hamburg,21035,Hamburg,DESNH,Stromnetz Hamburg GmbH,10.154371,53.482554,0,0.0,0.0,0.0,,,,,,
E2rRty1V-RWv2nBnj__ONf_Jlry5R9aT4m6useLqjK0,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.988377,53.544977,0,0.0,0.0,0.0,,,,,,
E3f9NUP7GNNFnBu9tz3LTDicOsKEHYeLaXVG_fAkK3g,Hamburg,22335,Hamburg,DEOMS,OMS E-Mobility GmbH,10.009057,53.623126,0,0.0,0.0,0.0,,,,,,
E4tulLwplPa2bW4fYpjgpF2XXrse0x4BbMphJ4YR7Uk,Hamburg,22081,Hamburg,DEHHM,Hamburger Energiewerke,10.031125,53.570463,0,0.0,0.0,0.0,,,,,,
EBNjTQmFqt0yt-PCVf1bASvSDQH9Y1o8jPxPoDXr6Fk,Hamburg,22459,Hamburg,DEHHM,Hamburger Energiewerke,9.97634,53.546024,1,0.0,0.0,1.0,supermarket,False,True,False,False,Rewe
EJEpMxYNo4UtfOpb-DuRdFfNK4h0jbXQ7sT8uwl7LZQ,Hamburg,20149,Hamburg,DEHHM,Hamburger Energiewerke,9.991418,53.580521,0,0.0,0.0,0.0,,,,,,
ESVNpON7f8bvPK-VhKlTYdZ_t2zsjAP1RZRXDYAm0TM,Hamburg,20459,Hamburg,DEHHM,Hamburger Energiewerke,9.968985,53.547413,0,0.0,0.0,0.0,,,,,,
ETZ7ahTPpxTGvuPZx1WyzOUHSJBnyLDBgowgWjqLg6U,Hamburg,20259,Hamburg,DEEZE,eze.network GmbH,9.95527,53.56874,1,0.0,0.0,1.0,supermarket,False,False,False,False,Aldi Nord
EUk_Guz0MaPEtGKTkyp3Y2yoThvnqbo0yZZumX1W-1Y,Hamburg,21033,Hamburg,DETNM,Shell Recharge,10.18014,53.4972,1,0.0,1.0,0.0,fuel,False,False,False,True,bft
EVeLjxAN5h5dr-28ph3cXEPScyAOtsfrW_v7xBhXC1o,Hamburg,22607,Hamburg,DEHHM,Hamburger Energiewerke,9.888607,53.560026,0,0.0,0.0,0.0,,,,,,
EXOPGF0Ma2qU1ra5J7XKk-Rw4lA4Vt-XggAEZel4-Kw,Hamburg,20259,Hamburg,DEHHM,Hamburger Energiewerke,9.960359,53.568036,1,1.0,0.0,0.0,fast_food,False,False,True,False,
EYDj0HbAcpGcPHsapN8Slixojc_94eiq-KxBdBtQajg,Hamburg,22455,Hamburg,DEHHM,Hamburger Energiewerke,9.948418,53.640796,5,4.0,0.0,1.0,supermarket,False,False,False,False,
EYDj0HbAcpGcPHsapN8Slixojc_94eiq-KxBdBtQajg,Hamburg,22455,Hamburg,DEHHM,Hamburger Energiewerke,9.948418,53.640796,5,4.0,0.0,1.0,supermarket,False,False,False,False,
EYDj0HbAcpGcPHsapN8Slixojc_94eiq-KxBdBtQajg,Hamburg,22455,Hamburg,DEHHM,Hamburger Energiewerke,9.948418,53.640796,5,4.0,0.0,1.0,supermarket,False,False,False,False,
EYDj0HbAcpGcPHsapN8Slixojc_94eiq-KxBdBtQajg,Hamburg,22455,Hamburg,DEHHM,Hamburger Energiewerke,9.948418,53.640796,5,4.0,0.0,1.0,supermarket,False,False,False,False,
EYDj0HbAcpGcPHsapN8Slixojc_94eiq-KxBdBtQajg,Hamburg,22455,Hamburg,DEHHM,Hamburger Energiewerke,9.948418,53.640796,5,4.0,0.0,1.0,supermarket,False,False,False,False,
EYsZyuzT8bBEiM-FvqejhS8pvOtnPTW8oqJek3J1y3A,Hamburg,21037,Hamburg,DEGCE,Volkswagen,10.128823,53.443559,1,0.0,0.0,1.0,supermarket,False,False,False,False,
Ebs4lkf1lxUuyUvSR3NW_AVvKRvUfZ9vBqGE0jvy8aE,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.03813,53.59141,0,0.0,0.0,0.0,,,,,,
EdCkXow9kwIo9ppkJCQwA79O6zyatTKrvO5gh5InM0M,Hamburg,22399,Hamburg,DEHHM,Hamburger Energiewerke,10.08682,53.6603,2,0.0,0.0,2.0,supermarket,False,False,False,False,ALDI Nord
EdCkXow9kwIo9ppkJCQwA79O6zyatTKrvO5gh5InM0M,Hamburg,22399,Hamburg,DEHHM,Hamburger Energiewerke,10.08682,53.6603,2,0.0,0.0,2.0,supermarket,False,False,False,False,PENNY
EeKCpJvOTqK7RZnkNV5WtGKGtCLxCRdl5j8VKYw4FTU,Hamburg,22529,Hamburg,DEHHM,Hamburger Energiewerke,9.95563,53.584114,0,0.0,0.0,0.0,,,,,,
EfyRSIx4LNclkyDiU6ujgNmwQYfWL37YxURAbQQEXdw,Hamburg,22763,Hamburg,DE443,EM1 GmbH,9.917114,53.558164,0,0.0,0.0,0.0,,,,,,
Ek3T9t6CydWewqVJvuX53HhxaJZs7OjYppbdik7wL5k,Hamburg,22043,Hamburg,DECPI,ChargePoint Germany GmbH,10.107464,53.568729,0,0.0,0.0,0.0,,,,,,
EmEj-Nv6UVD1yJKfQS__N5TIPbfJJf4OCRLbE9UcIdo,Hamburg,20539,Hamburg,DEHHM,Hamburger Energiewerke,10.031366,53.535734,0,0.0,0.0,0.0,,,,,,
ExSMAuaKZYSUwyzJbwccCxWlOj3ZpAQNCx0nmgGVmgI,Hamburg,21149,Hamburg,DEHHM,Hamburger Energiewerke,9.8604,53.46904,0,0.0,0.0,0.0,,,,,,
F1rCc103g3JfH14xVVwPqWIXniFzW3QFDedZii1I8R8,Hamburg,20097,Hamburg,DEWLN,Wirelane,10.025662,53.548349,1,0.0,1.0,0.0,fuel,False,False,False,False,OIL!
F34cMo12lpmUl7mGQHigPM_rxPc_PPBh10DvMVE_Aa4,Hamburg,22765,Hamburg,DEHHM,Hamburger Energiewerke,9.956381,53.551827,0,0.0,0.0,0.0,,,,,,
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,Domino's
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,REWE
F3kOcMX8Ac3FV28sLVAvFDCzT9s8OZeG4RIwyisppDk,Hamburg,22527,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.905763,53.607833,6,4.0,0.0,2.0,fast_food,False,False,False,False,Netto City
F3lyUH3mw6c6J1GDfy1p-oI9SVDfzRlioOxci7QyIl0,Hamburg,22559,Hamburg,DEHHM,Hamburger Energiewerke,9.749311,53.58161,0,0.0,0.0,0.0,,,,,,
F6tQ8HLcY7TPqP-douCqRGFe1a0bs_2ZOVw-9xv-hJU,Hamburg,22527,Hamburg,DEHHM,Hamburger Energiewerke,9.944354,53.585694,0,0.0,0.0,0.0,,,,,,
F7CnWDAf-9vlvU3iARR22Ozr7PoX6C1-Ka7_wZYn7Mg,Hamburg,22045,Hamburg,DE2GO,EWEGo,10.108181,53.582379,2,1.0,0.0,1.0,fast_food,False,True,True,False,McDonald's
F7CnWDAf-9vlvU3iARR22Ozr7PoX6C1-Ka7_wZYn7Mg,Hamburg,22045,Hamburg,DE2GO,EWEGo,10.108181,53.582379,2,1.0,0.0,1.0,fast_food,False,False,False,False,Netto Marken-Discount
F7JouLrpkiqbIIY-oRKdXtfsM3UHcBfI-IfeqY9F2pc,Hamburg,22085,Hamburg,DEEZE,eze.network GmbH,10.01779,53.56963,1,0.0,0.0,1.0,supermarket,False,False,False,False,Edeka
F8qrzSPPblbA4jhh7dC29ovfj7R8Ww1q7kW0jWetKXQ,Hamburg,22087,Hamburg,DEWLN,Wirelane,9.962811,53.820832,0,0.0,0.0,0.0,,,,,,
FC3Gp9trsmxMQ8zM1qKipVQNGSZV93W-te1rtb_xxIM,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.96186,53.55419,1,1.0,0.0,0.0,fast_food,False,True,True,False,
FCV1l04F2a2AqZcrXdRc_Oxxr49J_GPC7CFU7U-UgG0,Hamburg,22455,Hamburg,DEDES,Total Energies,9.944607,53.636496,0,0.0,0.0,0.0,,,,,,
FEaoiMG8AYVbOjkU3uOJeG-HMzzPxDX7hYUPjmJS13s,Hamburg,20357,Hamburg,DEEZE,eze.network GmbH,9.9739,53.561,0,0.0,0.0,0.0,,,,,,
FGpnNKb7SycUqlupFBnn9buRaCtjbmVb-U8EoRMIKB8,Hamburg,20257,Hamburg,DEHHM,Hamburger Energiewerke,9.946393,53.580614,1,1.0,0.0,0.0,fast_food,False,False,True,False,
FKjNlU6EmXy-62DjrGbZzI0ga-LPdI_plGuCUzqyISI,Hamburg,20253,Hamburg,DEHHM,Hamburger Energiewerke,9.97358,53.580764,3,1.0,0.0,2.0,supermarket,False,False,False,False,
FKjNlU6EmXy-62DjrGbZzI0ga-LPdI_plGuCUzqyISI,Hamburg,20253,Hamburg,DEHHM,Hamburger Energiewerke,9.97358,53.580764,3,1.0,0.0,2.0,supermarket,False,False,False,False,Edeka
FKjNlU6EmXy-62DjrGbZzI0ga-LPdI_plGuCUzqyISI,Hamburg,20253,Hamburg,DEHHM,Hamburger Energiewerke,9.97358,53.580764,3,1.0,0.0,2.0,supermarket,False,False,False,False,Erdkorn
FMt0xKXxQgmIobYI3p603PzIY_e7Exx4hlFqtIZ8cnY,Hamburg,20249,Hamburg,DEHHM,Hamburger Energiewerke,9.995096,53.589993,0,0.0,0.0,0.0,,,,,,
FQ6snjTv9P32fjeR_8BHvZfLX-Syq2lbdS1pKLflgp0,Hamburg,22041,Hamburg,DEHHM,Hamburger Energiewerke,10.06877,53.57357,0,0.0,0.0,0.0,,,,,,
FVw7gSHFzOlfhl66PGSybOubhrgT7fp3kVCgoDhCoFM,Hamburg,22089,Hamburg,DEHHM,Hamburger Energiewerke,10.047845,53.570726,0,0.0,0.0,0.0,,,,,,
FWP5UEILNKVbgVClrOGHWFbyLMjUgc3WuM3qpLbr9eQ,Hamburg,22767,Hamburg,DEEDR,E.ON Drive,9.94326,53.55116,5,2.0,0.0,3.0,supermarket,False,False,False,False,Domino's
FWP5UEILNKVbgVClrOGHWFbyLMjUgc3WuM3qpLbr9eQ,Hamburg,22767,Hamburg,DEEDR,E.ON Drive,9.94326,53.55116,5,2.0,0.0,3.0,supermarket,False,False,True,False,IKEA
FWP5UEILNKVbgVClrOGHWFbyLMjUgc3WuM3qpLbr9eQ,Hamburg,22767,Hamburg,DEEDR,E.ON Drive,9.94326,53.55116,5,2.0,0.0,3.0,supermarket,False,False,False,False,Edeka
FWP5UEILNKVbgVClrOGHWFbyLMjUgc3WuM3qpLbr9eQ,Hamburg,22767,Hamburg,DEEDR,E.ON Drive,9.94326,53.55116,5,2.0,0.0,3.0,supermarket,False,False,False,False,Aldi Nord
FWP5UEILNKVbgVClrOGHWFbyLMjUgc3WuM3qpLbr9eQ,Hamburg,22767,Hamburg,DEEDR,E.ON Drive,9.94326,53.55116,5,2.0,0.0,3.0,supermarket,False,False,False,False,Denns BioMarkt
F_3jTtpaWh_6iVPqGT1mOsmweEfjZsmaA4jRt_QnHkQ,Hamburg,22143,Hamburg,DEHHM,Hamburger Energiewerke,10.173768,53.608307,1,0.0,0.0,1.0,supermarket,False,False,False,False,EDEKA
Fa5xy8J21hKcIzvNIaJZrvxAOctdX4JR5oafhmSS9C8,Hamburg,20355,Hamburg,DEHHM,Hamburger Energiewerke,9.977067,53.553492,0,0.0,0.0,0.0,,,,,,
Fbjii8LDBL8tBOEj3LPjqgvzKyRs4_gpGx89BF0WrJ0,Hamburg,20097,Hamburg,DEHHM,Hamburger Energiewerke,10.01168,53.545,0,0.0,0.0,0.0,,,,,,
FgcaiIzjPqiSNNPXG9IyciIld33QC1Wb7iCQ5q5lkjw,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.86455,53.53677,0,0.0,0.0,0.0,,,,,,
Fho1pGkk8t71JEFUGfu0RXEzR6mBYXhSO0fFiUegxCQ,Hamburg,22179,Hamburg,DEHHM,Hamburger Energiewerke,10.078873,53.601205,0,0.0,0.0,0.0,,,,,,
FhxhvXFKmfWnTxHf3KbTEkKYtP7hPD9sC7WvA-tuWtY,Hamburg,20537,Hamburg,DECPI,ChargePoint Germany GmbH,10.03643,53.54868,0,0.0,0.0,0.0,,,,,,
FlkpaFf818b2dhtYUc0fPY1Vh68ktgpWL749HYNXyHc,Hamburg,22303,Hamburg,DEHHM,Hamburger Energiewerke,10.01352,53.581918,1,1.0,0.0,0.0,fast_food,False,False,False,False,
Fm_u32Zllk5rMdZV7IdxSbPIumOdqdIhBdzsQXGSVMg,Hamburg,20253,Hamburg,DEMER,MER,9.958638,53.579777,0,0.0,0.0,0.0,,,,,,
FnmvifOOYi8qXJf9myolPVLkwl7sgLz3-VvRLOUM9fQ,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.975111,53.588684,0,0.0,0.0,0.0,,,,,,
FoIPSmlz8YyJgrub5Uug9-gH3EnOGaEX2lM0-QfxZAw,Hamburg,21033,Hamburg,DEWLN,Wirelane,10.179305,53.494055,0,0.0,0.0,0.0,,,,,,
FovLCVUDruQi0QeFqxwqacofYtkZ8EHH77sMZxYXJBs,Hamburg,22559,Hamburg,DEHHM,Hamburger Energiewerke,9.77233,53.582267,0,0.0,0.0,0.0,,,,,,
FtbOiU-0RjAwk6elI9-NFYHoeBbMdCkw8uI7Vh-nDJE,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.062858,53.60245,5,3.0,0.0,2.0,supermarket,False,False,True,False,
FtbOiU-0RjAwk6elI9-NFYHoeBbMdCkw8uI7Vh-nDJE,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.062858,53.60245,5,3.0,0.0,2.0,supermarket,False,False,True,False,
FtbOiU-0RjAwk6elI9-NFYHoeBbMdCkw8uI7Vh-nDJE,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.062858,53.60245,5,3.0,0.0,2.0,supermarket,False,False,False,False,
FtbOiU-0RjAwk6elI9-NFYHoeBbMdCkw8uI7Vh-nDJE,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.062858,53.60245,5,3.0,0.0,2.0,supermarket,False,False,False,False,
FtbOiU-0RjAwk6elI9-NFYHoeBbMdCkw8uI7Vh-nDJE,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.062858,53.60245,5,3.0,0.0,2.0,supermarket,False,False,False,False,EDEKA
Fu9W0pdeOjub7IgN3V0k1TwAkPCGFjMkdTAt0mZWN_A,Hamburg,22605,Hamburg,DEQRM,Qwello,9.8734,53.54787,0,0.0,0.0,0.0,,,,,,
G35stYZArU517veijC6QA7Z27_bBRjNloNi-p7lUn7A,Hamburg,20537,Hamburg,DEHHM,Hamburger Energiewerke,10.031635,53.551948,0,0.0,0.0,0.0,,,,,,
G5DKV80Moxwhq-AL6XI9SaaE7OflcFfYmeQuiokvNJo,Hamburg,21033,Hamburg,DEHHM,Hamburger Energiewerke,10.196303,53.48897,1,0.0,1.0,0.0,fuel,False,False,False,False,Nordoel
G8L5SyPLuGu00xGc7KHixFpEJaVBS3brqeT95FtEzAA,Hamburg,22117,Hamburg,DEHHM,Hamburger Energiewerke,10.127741,53.54301,0,0.0,0.0,0.0,,,,,,
G9L45eX8zH1gUaNsadenVJruP3pOVjTRazdPOZUJMEY,Hamburg,22397,Hamburg,DEHHM,Hamburger Energiewerke,10.093855,53.686234,1,0.0,0.0,1.0,supermarket,False,False,False,False,Edeka
GHMJ03V6YARYSXiSAXRsiQE0l0Rg8J838XoA3ILAal4,Hamburg,22525,Hamburg,DEJEG,Jolt Energy,9.93181,53.58308,0,0.0,0.0,0.0,,,,,,
GMItPzWB3sPRUV-GG_6cPlu4mknWWIwu1D7W86ve8cA,Hamburg,22303,Hamburg,DEHHM,Hamburger Energiewerke,10.016495,53.586194,0,0.0,0.0,0.0,,,,,,
GPisGs19OYQCmMTTxbPYQ90PvdwCtxc2ksDlpOlmf64,Hamburg,22297,Hamburg,DEQRM,Qwello,10.00264,53.61363,0,0.0,0.0,0.0,,,,,,
GYtVqIJYlORIBYeuEJEnhH64cg4t977hv3Ff1d06w2Y,Hamburg,22359,Hamburg,DEPWA,Pfalzwerke AG,10.18761,53.64428,0,0.0,0.0,0.0,,,,,,
GZvNR_Zyh0IIgqjMJ8KmsiXvND2CpYWWOUIf-kfPZYY,Hamburg,22297,Hamburg,DEEZE,eze.network GmbH,9.99795,53.6049,0,0.0,0.0,0.0,,,,,,
G_iD5SbkfLsRUOgbbbyQx2AWPzQsEqc82EDQ1jtDIK0,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.9871,53.5519,2,2.0,0.0,0.0,fast_food,False,False,False,False,
G_iD5SbkfLsRUOgbbbyQx2AWPzQsEqc82EDQ1jtDIK0,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.9871,53.5519,2,2.0,0.0,0.0,fast_food,False,False,False,False,dean&david
Gc-uFpsvdfvacHGAQ_Jgdlmv4Ryy9foExtN9zpWZU9g,Hamburg,21031,Hamburg,DETES,Techem Energy Services GmbH,10.20432,53.50348,0,0.0,0.0,0.0,,,,,,
GeBJytsykVGbW2NdoZSuyF5YFVa5Sd2g8S_yxx_GWyI,Hamburg,22089,Hamburg,DEHHM,Hamburger Energiewerke,10.053613,53.569062,0,0.0,0.0,0.0,,,,,,
Geghw0Elfg-xlXuM8pUMyf6GRCwdnHj45FeQnLw-5XY,Hamburg,21031,Hamburg,DEHHM,Hamburger Energiewerke,10.211408,53.51413,1,0.0,0.0,1.0,supermarket,False,False,False,False,EDEKA
GgIf2f5MNiV-Ybs4y6TyavwC8dm-4ThIMsrGUPMCMeA,Hamburg,22767,Hamburg,DENNX,nonoxx pro GmbH,9.951961,53.556449,1,1.0,0.0,0.0,fast_food,False,False,False,False,Smiley's
Gnbmq9VcVVqKx-ArWSuwhr45L-wtXFYws7-x6PiuVsw,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.966698,53.55052,2,2.0,0.0,0.0,fast_food,False,False,False,False,Hesburger
Gnbmq9VcVVqKx-ArWSuwhr45L-wtXFYws7-x6PiuVsw,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.966698,53.55052,2,2.0,0.0,0.0,fast_food,False,False,True,False,
Gnq279KqFNAZ9mhGPJMw5Te0lrYm_HB6LHl8O2IQVRM,Hamburg,22047,Hamburg,DEALL,Allego,10.098471,53.592594,0,0.0,0.0,0.0,,,,,,
GqlZUZzQ4feuBU_2fDosq_CF_-_Bh9_eBsdZWnQ6BJA,Hamburg,22393,Hamburg,DEGCE,Volkswagen,10.128771,53.644645,0,0.0,0.0,0.0,,,,,,
GyLxRNy0JNSrhRpWX8dBJ6-nB_OqNT_-OBVpkHPEsVo,Hamburg,20535,Hamburg,DEHHM,Hamburger Energiewerke,10.05984,53.56267,1,1.0,0.0,0.0,fast_food,False,False,False,False,
GzmFigEWnFcw1N5VWyx0dkmwayWcNVBimR426vO_Lzo,Hamburg,22391,Hamburg,DEEZE,eze.network GmbH,10.07936,53.64848,0,0.0,0.0,0.0,,,,,,
H-2w9o_6eTcbe_TR0KnXP9xPdxYOlbUyNcG_VVmW7a0,Hamburg,22767,Hamburg,DEHHM,Hamburger Energiewerke,9.95928,53.55658,0,0.0,0.0,0.0,,,,,,
H-TPm5npZlWfkcFvJ1zI6gKqWLHk69ryIi_yuZgLlnA,Hamburg,22117,Hamburg,DEEZE,eze.network GmbH,10.13818,53.54151,0,0.0,0.0,0.0,,,,,,
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.01177,53.55729,5,5.0,0.0,0.0,fast_food,False,False,True,False,
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.01177,53.55729,5,5.0,0.0,0.0,fast_food,False,False,True,False,
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.01177,53.55729,5,5.0,0.0,0.0,fast_food,False,False,False,False,Sushi Shop
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.01177,53.55729,5,5.0,0.0,0.0,fast_food,False,False,True,False,
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.01177,53.55729,5,5.0,0.0,0.0,fast_food,False,False,True,False,
H3Fn5hDzRBnk5RxUHfrWNR_WFAaj9faR0alIuLHNL-4,Hamburg,22765,Hamburg,DEHHM,Hamburger Energiewerke,9.93147,53.55616,0,0.0,0.0,0.0,,,,,,
