id,locality,postalCode,state,streetAddress,geoCoordinates,operatorId,operatorName
GMItPzWB3sPRUV-GG_6cPlu4mknWWIwu1D7W86ve8cA,Hamburg,22303,Hamburg,Semperstraße 43,"[10.016495,53.586194]",DEHHM,Hamburger Energiewerke
GPisGs19OYQCmMTTxbPYQ90PvdwCtxc2ksDlpOlmf64,Hamburg,22297,Hamburg,Maienweg 22,"[10.00264,53.61363]",DEQRM,Qwello
GYtVqIJYlORIBYeuEJEnhH64cg4t977hv3Ff1d06w2Y,Hamburg,22359,Hamburg,Eulenkrugstraße 190,"[10.18761,53.64428]",DEPWA,Pfalzwerke AG
GZvNR_Zyh0IIgqjMJ8KmsiXvND2CpYWWOUIf-kfPZYY,Hamburg,22297,Hamburg,Wilhelm-Metzger-Straße 15,"[9.99795,53.6049]",DEEZE,eze.network GmbH
G_iD5SbkfLsRUOgbbbyQx2AWPzQsEqc82EDQ1jtDIK0,Hamburg,20354,Hamburg,Große Bleichen 38,"[9.9871,53.5519]",DEAPC,E.ON Drive
Gc-uFpsvdfvacHGAQ_Jgdlmv4Ryy9foExtN9zpWZU9g,Hamburg,21031,Hamburg,Leuschnerstraße 91,"[10.20432,53.50348]",DETES,Techem Energy Services GmbH
GeBJytsykVGbW2NdoZSuyF5YFVa5Sd2g8S_yxx_GWyI,Hamburg,22089,Hamburg,Kantstraße 4,"[10.053613,53.569062]",DEHHM,Hamburger Energiewerke
Geghw0Elfg-xlXuM8pUMyf6GRCwdnHj45FeQnLw-5XY,Hamburg,21031,Hamburg,Havighorster Weg 2,"[10.211408,53.51413]",DEHHM,Hamburger Energiewerke
GgIf2f5MNiV-Ybs4y6TyavwC8dm-4ThIMsrGUPMCMeA,Hamburg,22767,Hamburg,Thadenstraße 158,"[9.951961,53.556449]",DENNX,nonoxx pro GmbH
Gnbmq9VcVVqKx-ArWSuwhr45L-wtXFYws7-x6PiuVsw,Hamburg,20359,Hamburg,Seilerstraße 16,"[9.966698,53.55052]",DEHHM,Hamburger Energiewerke
Gnq279KqFNAZ9mhGPJMw5Te0lrYm_HB6LHl8O2IQVRM,Hamburg,22047,Hamburg,Am Stadtrand 56a,"[10.098471,53.592594]",DEALL,Allego
GqlZUZzQ4feuBU_2fDosq_CF_-_Bh9_eBsdZWnQ6BJA,Hamburg,22393,Hamburg,Volksdorfer Weg 192,"[10.128771,53.644645]",DEGCE,Volkswagen
GyLxRNy0JNSrhRpWX8dBJ6-nB_OqNT_-OBVpkHPEsVo,Hamburg,20535,Hamburg,Caspar-Voght-Straße 78,"[10.05984,53.56267]",DEHHM,Hamburger Energiewerke
GzmFigEWnFcw1N5VWyx0dkmwayWcNVBimR426vO_Lzo,Hamburg,22391,Hamburg,Alte Landstraße 280,"[10.07936,53.64848]",DEEZE,eze.network GmbH
H-2w9o_6eTcbe_TR0KnXP9xPdxYOlbUyNcG_VVmW7a0,Hamburg,22767,Hamburg,Schmidt-Rottluff-Weg 9,"[9.95928,53.55658]",DEHHM,Hamburger Energiewerke
H-TPm5npZlWfkcFvJ1zI6gKqWLHk69ryIi_yuZgLlnA,Hamburg,22117,Hamburg,Möllner Landstraße 221,"[10.13818,53.54151]",DEEZE,eze.network GmbH
H0o9W5gauezc-NRc_DmWbUwu68pa1PVl2pO3EH-daSg,Hamburg,20099,Hamburg,Greifswalder Straße 37,"[10.01177,53.55729]",DEHHM,Hamburger Energiewerke
H3Fn5hDzRBnk5RxUHfrWNR_WFAaj9faR0alIuLHNL-4,Hamburg,22765,Hamburg,Nernstweg 29,"[9.93147,53.55616]",DEHHM,Hamburger Energiewerke
H3Op79iP1SnUUHH__bD7b0wRpo9Pxb8TLlDVh-U1Xaw,Hamburg,22303,Hamburg,Südring 24,"[10.0163,53.59162]",DEEZE,eze.network GmbH
H5wQl6vyNIfpCmGJcPrzny35q9_DcL39P5okPrss4rw,Hamburg,22297,Hamburg,Mexikoring 15,"[10.02352,53.60243]",DEQRM,Qwello
HBt0k5ySd20ojKUXyNTMXXxI-eQu1inDS6Ov3c-OSkc,Hamburg,22309,Hamburg,Fuhlsbüttler Straße 399,"[10.040611,53.602611]",DEHHM,Hamburger Energiewerke
HC2H9QojxTJA8siErPmOkAT7_3seyX1LZTKFet1XB8M,Hamburg,20099,Hamburg,An der Alster 9,"[10.014012,53.561146]",DEHHM,Hamburger Energiewerke
HD1FOVXL7SCD3nfmUI_fWYr6PlLHNx5Z7m7R48AWhf4,Hamburg,20099,Hamburg,Borgesch 1,"[10.009915,53.554795]",DEHHE,Hamburger Energiewerke GmbH
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,Fuhlsbüttler Straße 151,"[10.043988,53.591795]",DEHHM,Hamburger Energiewerke
HGQObZ2ZzPSSnCNTSvH3mDW-NtbiIiuc6mCqB-A-jj4,Hamburg,22335,Hamburg,Heschredder ggü.  104,"[10.015019,53.631588]",DEHHM,Hamburger Energiewerke
HH-5xuSfXw2fO4qYimk929PlfdJfQik_SW54NYX7KBs,Hamburg,20359,Hamburg,Bernhard-Nocht-Straße 99,"[9.964055,53.547127]",DEHHM,Hamburger Energiewerke
HNEiWxDFRSu9SBCQHhqubvRTab6ekEAmHkxdgKGNNlc,Hamburg,22527,Hamburg,Basselweg 100,"[9.93269,53.59652]",DEEZE,eze.network GmbH
HPSc2fsysBgkz93oeuPspcOaFg21ipeOClVYu2iocb4,Hamburg,22607,Hamburg,Müllenhoffweg 52,"[9.873469,53.561641]",DEHHM,Hamburger Energiewerke
HPmZdHBY22kFETbT5P6RwgzlIT2RTe8A9nRGi00Z8EA,Hamburg,22769,Hamburg,Kieler Str. 131,"[9.94119,53.57254]",DEGMS,GETEC mobility solutions GmbH
HRI-0H8WRH0dfYcbVjKJThmQEq2MRVhwDdkXaEtYJ5k,Hamburg,20251,Hamburg,Breitenfelder Straße 16,"[9.97178,53.5849]",DEHHM,Hamburger Energiewerke
HRXF1cqMJvm1y31KelqELmr2wBL2h9rbaRmy1MusP6w,Hamburg,22297,Hamburg,Braamkamp 5,"[9.99993,53.601632]",DEHHM,Hamburger Energiewerke
HVPd9oyCR5Hbwvfu6gu63zPyiJqNmyeJ3C-bXckw5lY,Hamburg,22419,Hamburg,Oehleckerring 28,"[10.00636,53.6631]",CHECU,eCarUp AG
HWTaJPejZ93qjui87Cqd-HVP3T8wrQOzLyPla6RFM-Y,Hamburg,21073,Hamburg,Eißendorfer Str. 106A,"[9.96134,53.45698]",DEEZE,eze.network GmbH
HXUyaGWwkwZlju8b4OVBe7uPMQO1wRS1YMqnSv1HkS8,Hamburg,21037,Hamburg,Süderquerweg 105,"[10.177135,53.407685]",DEDGV,DG Nexolution Mobility GmbH
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,Fuhlsbüttler Straße 149,"[10.043988,53.591795]",DEHHM,Hamburger Energiewerke
HaPFwy0cD8AmLTXBHV6E5zO9E5AVwbP1_wL1jtoC49I,Hamburg,22041,Hamburg,Wandsbeker Königstraße 11,"[10.064306,53.572156]",DEHHM,Hamburger Energiewerke
HeBlVH5JRm7gCOzhjTe-YTSrf_uPR8qJW7rA_YaVxF8,Hamburg,21031,Hamburg,Am Beckerkamp 21,"[10.209574,53.497329]",DEHHM,Hamburger Energiewerke
HgSSHQm26T0WUjYCcrUwIi5Od2P4VReqMKuGyGUZuqM,Hamburg,22043,Hamburg,Schimmelmannstraße 97,"[10.105163,53.572693]",DEBPE,Aral Pulse
HgUQbfb277YCyM8lQkzjIKLOtu1vXcYp7GzHtgk5RFQ,Hamburg,21107,Hamburg,Fährstraße 10,"[9.99278,53.51539]",DEHHM,Hamburger Energiewerke
Hj1Gf1LHf8yzwT2KH9CQl-xCFKQegV0CUKRFGoX2QMM,Hamburg,21073,Hamburg,Großer Schippsee 29,"[9.984153,53.461358]",DEHHM,Hamburger Energiewerke
HlXxjwIRVoMZrpQXmkiBo3QXeCR8LpAeXLYL7UOx5I0,Hamburg,22299,Hamburg,Fiefstücken 8,"[10.00374,53.59983]",DEHHM,Hamburger Energiewerke
HopMQLS5XRVrcDqavYb-c8u0DgwOyta5OlxwVURjnwA,Hamburg,22457,Hamburg,Holsteiner Chaussee 190,"[9.910678,53.625228]",DEGCE,Volkswagen
HpFkJewVSJfqQ85PyDy8oYjxCJITZI4lnNqDFg0hjR0,Hamburg,21147,Hamburg,Twisterring 28,"[9.87944,53.47671]",DEHHM,Hamburger Energiewerke
HrzpjCLoJPVbwr_Mi_2jp7nN4Ak-XKHsOqX2Kn0m2Fc,Hamburg,20251,Hamburg,Curschmannstraße 10,"[9.97994,53.58576]",DEHHM,Hamburger Energiewerke
Hy64H-Rc0ptZBwyvI5xo3857xXOvA1_GH_tPyImasvs,Hamburg,22175,Hamburg,370 Bramfelder Chaussee,"[10.08385,53.62212]",DETNM,Shell Recharge
I0rc5UDUBBwekS5t0NvZd9qGJwzmAEnMCeWagJRa7x0,Hamburg,21147,Hamburg,Striepenweg 29,"[9.8806,53.47362]",DEEZE,eze.network GmbH
I3SwZ8c_6J8orpy6hvAiVEziZDghEHEJE6pFgs4R9dE,Hamburg,22047,Hamburg,Walddörferstraße  129,"[10.083221,53.579988]",DEHHM,Hamburger Energiewerke
IBhRkZN7E3_tC6KSEEWuUksO9zd5zUEAnbRQu9E2xz0,Hamburg,22335,Hamburg,Suhrenkamp 40,"[10.01387,53.61884]",DEEZE,eze.network GmbH
IF9yjFPlWNImlEVq707ViawK4s12VKxlnTvVNUVJTrg,Hamburg,21079,Hamburg,Kniggestraße 6,"[9.994277,53.44525]",DEWLN,Wirelane
IJ7gE7TCDYj0ahLXY64EX91j1K5sceqsnCilPr9QjcA,Hamburg,22457,Hamburg,1 Rönnkamp,"[9.920373,53.647064]",DECPI,ChargePoint Germany GmbH
IL5g15DppLgOCL_ndwJa3juoWTl2yErxWSkpjoPIAQY,Hamburg,20257,Hamburg,Sophienallee 39,"[9.95357,53.57006]",DEEZE,eze.network GmbH
IM6nXsUUPEU0BSYJ4PGkM_zHMmwiUFdhxl3CQ6JfoTQ,Hamburg,22457,Hamburg,Modering 3,"[9.92316,53.63686]",DEBDO,Lichtblick
IPfYfNfhu4vTrH3bNlPKcN4wPsd0iQdFudvt9Z27F1Y,Hamburg,20537,Hamburg,Bullerdeich 36,"[10.03931,53.54426]",DECNT,Spirii
IS3DuopAFkpepsLWI6szV6a6yZL45O8S-oVPjvbZlIg,Hamburg,22769,Hamburg,Stresemannstraße 40,"[9.96118,53.55939]",DEHHM,Hamburger Energiewerke
IS7M_guPBhts74pGlgLKNFPypgm5v70Fdf12XKtrTC8,Hamburg,20537,Hamburg,Grevenweg 88,"[10.04182,53.550523]",DEHHM,Hamburger Energiewerke
ITBgVBYyBP96pVnTUkC3qY8BciMDgrXDvpFfkgUBZsM,Hamburg,22767,Hamburg,Carsten-Rehder-Straße 45,"[9.948768,53.545045]",DEHHM,Hamburger Energiewerke
IU_crH_qR14qZRffDd6tGYMV7TMjwPjpBsrWH8qU92I,Hamburg,22147,Hamburg,Alter Zollweg 2,"[10.15273,53.6144]",DEVAT,Vattenfall
IWMA-6HF2aEXgtVlUKPCF-heTi2l1l_uMBYh6JsdFqs,Hamburg,20255,Hamburg,Ottersbekallee 31,"[9.958507,53.579181]",DEHHM,Hamburger Energiewerke
IXwnAyqV_5DkoVflCAUor_hYL0xoZwprVpBCEoNsnLc,Hamburg,20537,Hamburg,Eiffestraße 74,"[10.0379,53.5523]",DELMS,LastMileSolutions
IYCMW29Kb7za40p1be19Z8AdTtZz3boVdcHQeCXAhnw,Hamburg,22607,Hamburg,Heinrich-Plett-Straße 14,"[9.866484,53.567931]",DEHHM,Hamburger Energiewerke
I_f6N0GPArvFJYMKLlekHAUIs6RO7JRpuCTzLc2UHtE,Hamburg-Eidelstedt,22523,Hamburg,Holsteiner Chaussee 49,"[9.90587,53.61419]",DEPFW,Pfalzwerke AG
IbRkdZfoJfIw0mgyAuLQkTbXDRZOsKYk9WDCL2LFOQw,Hamburg,20537,Hamburg,Borgfelder Straße 84,"[10.03967,53.55521]",DEHHM,Hamburger Energiewerke
IcTZJl4az6cfGvGeT8Q0mParAAQZxa527BM1XLtP0ik,Hamburg,22525,Hamburg,Schnackenburgallee 15,"[9.9183,53.575526]",DEONE,reev GmbH
IeZRO6XutCWK10-NZA98lE2OjhgRW4y3GVYXtW1tzsY,Hamburg,20354,Hamburg,Große Bleichen 37,"[9.987,53.5519]",DEAPC,E.ON Drive
IfHX55OZs5R3dDl3JN08-HgmX_Y-dc0l9x6dQBs10ck,Steilshoop,22309,Hamburg,Eichenlohweg 17,"[10.044176,53.608315]",DEEDR,E.ON Drive
IheFKZxX6uCNIRF8vbnwQt5QBBv2jwzbLjND-1sWO7U,Hamburg,21035,Hamburg,Weidenbaumsweg 130,"[10.19888,53.48102]",DEEZE,eze.network GmbH
IiPNI7sYyplpGUH43aNC-kVCljrPfGBt0bOYkk67zDU,Hamburg,21149,Hamburg,Distelacker 5a,"[9.85625,53.469138]",DEWLN,Wirelane
Ik3LVxCmanaEjG9m78P3hQC9m7KAHxJIRbUKZCDBR9Y,Hamburg,20354,Hamburg,Alsterufer 38,"[9.99841,53.56429]",DEEZE,eze.network GmbH
ImWZSCk_pA5mi7BMBvRYY_Rr8Y81BY-11rE4d4llT5k,Hamburg,22529,Hamburg,Niendorfer Straße 62,"[9.95617,53.60607]",DEHHM,Hamburger Energiewerke
InuzIlDxNURE65fBMFK_Si0bLH7m7hF7WvMKodr3x8E,Hamburg,21107,Hamburg,Vogelhüttendeich 87,"[9.99244,53.51675]",DEWLN,Wirelane
IuoMtOXjjfNI9rvTQqcTs7uEkPLXe3rBGIE8l8JibfQ,Hamburg,22359,Hamburg,Kattjahren 4,"[10.162925,53.651913]",DEHHM,Hamburger Energiewerke
IvWdg5oedbLe0avW-pd5lm_HAW0ohiOaEXZE5DzkLbw,Hamburg,20457,Hamburg,Adolphsplatz 3,"[9.99101,53.54922]",DEHHM,Hamburger Energiewerke
IyjHtetnGKia3Ji3caZyGR1cpaQ0JBh9epbFqWFSSag,Hamburg,22457,Hamburg,Holsteiner Chaussee 182-184,"[9.90971,53.62508]",DEODE,ORLEN Deutschland GmbH
Izq7OTGML8w8G1CzbxoTXjM2e3wTP0Ady0xuf5ZkUr0,Hamburg,22767,Hamburg,Palmaille 73,"[9.935498,53.546429]",DEHHM,Hamburger Energiewerke
Izw0OxGKMksOxAc5bCJiEowS0GvQKosZF1SalWHAIbg,Hamburg,22301,Hamburg,Dorotheenstraße 34,"[10.00971,53.58119]",DEHHM,Hamburger Energiewerke
J1b2ifvLuTZqLamau5CC6oVHmHmWKQPi5gTQcFWcn9o,Börnsen,21039,Hamburg,Lauenburger Landstraße 19,"[10.27908,53.469348]",DE722,e-werk Sachsenwald GmbH
J4gKvbRzyQ_X0J7WBjzjna0XVxcJXsgax2WtXh37VSc,Hamburg,21073,Hamburg,Eißendorfer Straße 189,"[9.95613,53.45597]",DEHHM,Hamburger Energiewerke
J5tgGCFK3Gt2QixDudCymC8EVituD7mJJoW--_AM2nU,Hamburg,21073,Hamburg,Gazertstraße 69,"[9.96811,53.45806]",DEHHM,Hamburger Energiewerke
J8GqYlZpMUAulwgFA1_Cq3qpdZt-22qbYNCQKPxSotI,Hamburg,22529,Hamburg,Lenzweg 2,"[9.94807,53.58377]",DEEZE,eze.network GmbH
JFrn5UCyclVrB29YJt4qldXa-KmWeMXjvZlS2EQPMFs,Hamburg,21037,Hamburg,Süderquerweg 281A,"[1.0,1.0]",DECOC,HadSol GmbH
JKtQ4bHPOase-3eSts1Ad35nUcAuDt5rdGpSVMv5L-w,Hamburg,22765,Hamburg,Museumstraße 23,"[9.934814,53.549181]",DEHHM,Hamburger Energiewerke
JLO_68sHIUE89eNOe6LgD9WnIYLvdy3llrW1vSIXymc,Hamburg,22299,Hamburg,Krochmannstraße 2,"[10.00201,53.59704]",DEHHM,Hamburger Energiewerke
JRBq2vZFjAgNSBU1dFkuM1lpbEx3PNtGwVbOD4U2Noo,Hamburg,21107,Hamburg,Weimarer Straße 71,"[9.98761,53.50813]",DEHHM,Hamburger Energiewerke
JRgwTSZExP5KQNFsa400Tjtl8f9FB7UEsqj_LRfeDfs,Hamburg,20097,Hamburg,60 Amsinckstraße,"[10.02175,53.54319]",DETNM,Shell Recharge
JS_SUidblwN18cnMmeFYsCp4JfGCAlHqiMgfjJBm7gU,Hamburg,22087,Hamburg,Papenhuder Straße 33,"[10.01895,53.56698]",DEHHM,Hamburger Energiewerke
JWLH2yRR2Q0XvRpF9xV5-JsjQs2z8_LAV66AgRbyD_4,Escheburg,21039,Hamburg,Hofweg 2,"[10.309699,53.467085]",DE722,e-werk Sachsenwald GmbH
JWXWOoPbkgGR4dyKsDuxwjYBOxVmhvtXE74ScLwBLZg,Hamburg,22453,Hamburg,173 Kollaustraße 219-1930,"[9.952952,53.611976]",DECPI,ChargePoint Germany GmbH
J_Img-alwydIli5PmnWGB0p06MwqmdiGKOdAY9cpyQI,Hamburg,21031,Hamburg,Schulenburgring 1A,"[10.19254,53.50711]",DEEZE,eze.network GmbH
Jb8tgG-awqTV6KRfawVa0BWWwg-PdBCk6Cu3y7P07r4,Hamburg,20457,Hamburg,Alter Fischmarkt 11,"[9.997061,53.548537]",DEHHM,Hamburger Energiewerke
JcjHGP1HCQWLeK_i-v3T3pZzsuUPip5_9W05YQ7R3I8,Hamburg,20146,Hamburg,Bornstraße 14,"[9.981658,53.568268]",DEHHM,Hamburger Energiewerke
Je0aW7L5ucTYcQ-qpJmOSbQkPo8xiowkZuays6aPopQ,Hamburg,22177,Hamburg,Bramfelder Chaussee 136,"[10.07135,53.60355]",DEEBW,EnBW
JhnOQ3nzu-W5qZXBV7z0Ww2WJc1sAJfUHyo8fmWWfN8,Hamburg,22459,Hamburg,Tibarg 24,"[9.951216,53.618925]",DEHHM,Hamburger Energiewerke
Ji0WqbaAkq44oY4a8183fNfeP4wN45zjE7rjPijkkaI,Escheburg,21039,Hamburg,Lange Stücken 2,"[10.3105,53.4718]",DEEBW,EnBW
JqllmAmMYN6kpOaeYF8kDOL91eNmesJ1SXaaSzxZSGw,Hamburg,20257,Hamburg,Langenfelder Damm 2,"[9.941546,53.57806]",DEHHM,Hamburger Energiewerke
JrLUs1vfEWch8a2I2Ku3KQJnb-CK7ISL4z9h7XqiXPw,Hamburg,22305,Hamburg,Steilshooper Straße 59,"[10.049369,53.587655]",DEHHM,Hamburger Energiewerke
JyyucuZ8MjIXgVLmDb66_jHMP2AW56mvTpVTmtO0ASs,Hamburg,22081,Hamburg,Alter Teichweg 15,"[10.049647,53.582439]",DEHHM,Hamburger Energiewerke
K246SwOnTvpEzwomMFzwjVE5lkRj-9ueyR8LyQof6I0,Hamburg,21129,Hamburg,"Altenwerder Hauptdeich, 21129 Hamburg, Deutsc","[9.91623,53.51299]",DEUFC,E.ON Drive Infrastructures
K2UE6mtb6tBjC8_sY62-2bW6lLCZWOZDKhXfDqLohK8,Hamburg,22529,Hamburg,Hamburg Heinrich-Kock-Weg  Nr.15,"[9.969895,53.595193]",DEGUE,Liikennevirta Oy (CPO)
K385E-wXGWWCSaoT-NxD0cmW6fKr6Qv7_C9yf_zzu94,Hamburg,22415,Hamburg,Tangstedter Landstraße 83,"[10.01873,53.65261]",DEVNW,Verband norddeutscher Wohnungsunternehmen e.V. Hamburg - Mecklenburg-Vorpommern- Schleswig-Holstein
K45SgfwtOJOVp_tX2X3xG5sS0MyY4nr8UXzkcInuLr4,Hamburg,22159,Hamburg,Berner Allee 29,"[10.13474,53.628515]",DECCH,Comfortcharge
K49YBAsfcc-D_vhlfQHox2RkXurMyt1_Y3laCfleSr8,Hamburg,20457,Hamburg,Hopfensack 17,"[9.999374,53.548126]",DEWLN,Wirelane
K4Vq5-CAKEosJZJ_yfjLIdlt6l-sVDX4Q9OXBwTlEsc,Hamburg,22393,Hamburg,Stormarnplatz 3,"[10.094606,53.652317]",DEHHM,Hamburger Energiewerke
K54_D9gxSyR0RbIFIpnG12lTnCw86gm7nm1SHibIA8A,Hamburg,22043,Hamburg,Barsbütteler Straße 45,"[10.14412,53.57103]",DE2GO,EWEGo
KBCtF0em1OIXQ4_TNdy-yVVmObTHmBGCNjrNnbFL73s,Hamburg,22589,Hamburg,Sülldorfer Landstraße 196,"[9.797165,53.580382]",DEHHM,Hamburger Energiewerke
KDn6V0mMEc80SHbK5sWIjgP-R_ppyZbBUeJU1DyYcLc,Hamburg,22299,Hamburg,Bebelallee 1,"[9.995665,53.594255]",DEHHM,Hamburger Energiewerke
KES15DxKyxfTR1M5qA29LkVPUpr-X5MMW7TmuAwSBqM,Hamburg,22307,Hamburg,Fuhlsbüttler Straße 179,"[10.043795,53.59469]",DEHHM,Hamburger Energiewerke
KFOJkk9y-trt8C6P4U-FuIY3lVfILWKfSwhp3C4knkM,Hamburg,22089,Hamburg,Von-Essen-Straße 3,"[10.045213,53.56976]",DEHHM,Hamburger Energiewerke
KHvSn15zVh71KU1Eac-8M9lDH-qK6BDZ9HZGC4xV3h4,Hamburg,22309,Hamburg,Eichenlohweg 24,"[10.04424,53.6094]",DEEZE,eze.network GmbH
KPMmtDPs8sdv55m-Vsp0euXKIq9rXGYMOp0S7sSYTBI,Hamburg,22527,Hamburg,Jütländer Allee 47,"[9.928468,53.599993]",DEHHM,Hamburger Energiewerke
KRnsLEVPkipwGNj26lndCyLurXcUTRsrLu2dtlwPObM,Hamburg,22529,Hamburg,Heinrich-Kock-Weg 21,"[9.97135,53.5954]",DEEZE,eze.network GmbH
KT-Aeb7KL3IDvKZkSqQIZXJlsjzedzaN6Smn6sVyJAk,Hamburg,22609,Hamburg,Breitenbachweg 5b,"[9.8483,53.56622]",DEWLN,Wirelane
KTGzD-MbtuzcOqH5YZnpwH7vOfYBzp29rE7wdmL1BKY,Hamburg,22149,Hamburg,Schöneberger Straße  114,"[10.157636,53.588291]",DEHHM,Hamburger Energiewerke
KVFnB6sCL00l6XVuYvP_BdZDkPQw3pcZe9rNvuHHxr4,Hamburg,22309,Hamburg,Steilshooper Straße 260,"[10.05192,53.60328]",DEHHM,Hamburger Energiewerke
KbF4bMlypOU8aAgyPBN1ygn-RApxducodnDPKxNq1MY,Hamburg,22523,Hamburg,Holsteiner Chaussee 49,"[9.90586,53.61414]",DEPFW,Pfalzwerke AG
KdCTtCMa7Ekz9feUIUTdpmHdwBMySVBXVYyvQFFxpLs,Hamburg,20457,Hamburg,Am Strandkai 1,"[9.993589,53.539348]",DEHHM,Hamburger Energiewerke
Kf6iNoovjsfdrEak6ZYn2FtJ6JDyL1j5UHkBlVAC-yg,Hamburg,22529,Hamburg,Hamburg Heinrich-Kock-Weg Nr. 5,"[9.970677,53.594472]",DEGUE,Liikennevirta Oy (CPO)
KgjzolqP6HyXAq2WNOBXHy9Z3hBxRwdqooRzOlUFgu0,Hamburg,22335,Hamburg,Flughafenstr. 1-3,"[10.00902,53.63612]",DECCH,Comfortcharge
Khrw4EAVmEsYW363xbHVY-hYBJeqDL9jqpXbf98ygNw,Hamburg,21073,Hamburg,112 Bremer Straße,"[9.9712,53.45186]",DETNM,Shell Recharge
KilcUCNc-Fx-u6O8eWGnTnxp1Zpkp7AC7wl-cWAkREA,Hamburg,22045,Hamburg,Tonndorfer Hauptstraße  128,"[10.131999,53.589256]",DEHHM,Hamburger Energiewerke
KjgLtDXdr8CIzy8MjgQWAWV2bursYiANcbHMtBLb50g,Hamburg,22085,Hamburg,Herbert-Weichmann-Straße 39,"[10.01241,53.57361]",DEEZE,eze.network GmbH
KldW5QadOaein47Z5XbyHM05rUs_aAFQh8BhHRlujlU,Hamburg,20354,Hamburg,Schenefelder Landstraße 76,"[9.8269,53.566762]",DESNH,Stromnetz Hamburg GmbH
KmEO25YlmS9p6YocZDe_BKzTG9xJyKEm5QHCHiXqbTc,Hamburg,22177,Hamburg,Bramfelder Chaussee 238,"[10.075337,53.612842]",DEHHM,Hamburger Energiewerke
Kq6dhxZfUUnxLVVPo7Vc82nxV4FVGt6-5DqdvFC0dkE,Hamburg,22081,Hamburg,Dehnhaide 12,"[10.042557,53.579073]",DEHHM,Hamburger Energiewerke
KtIn5zi0sT_cJWUaf-XE5fHyxJKj57ybwV3rqKp3Fxo,Hamburg,22767,Hamburg,Große Bergstraße 140,"[9.948007,53.551211]",DEHHM,Hamburger Energiewerke
Kt_bRCo09UagsF2AVuDiikmkZ9gVcL4H_Q7XHJaL01c,Hamburg,22179,Hamburg,Haldesdorfer Straße 112,"[10.079998,53.600712]",DEHHM,Hamburger Energiewerke
Kuhe2MVxduzlmvRjdbXKDlmKqfBDjaQFVb-IpJcaKCE,Hamburg,22297,Hamburg,Maienweg 132,"[10.014955,53.616821]",DEHHM,Hamburger Energiewerke
Ky4K5NyT7v-ORolVwlFFW3lzoURLci3XEKwghqhB2Io,Hamburg,20253,Hamburg,Quickbornstraße 24,"[9.960023,53.580434]",DEMER,MER
L6H1BEumHL9-9f9FjghVs56ihEKA3Py1HySzGJS5Sz8,Hamburg,22303,Hamburg,Borgweg 10,"[10.015993,53.589499]",DEHHM,Hamburger Energiewerke
LBgsNMy3sWpa9iRQRBjzOsWmvJkjTnXQ4x9iAhvgSfI,Hamburg,22087,Hamburg,Lessingstraße 21,"[10.030998,53.565318]",DEHHM,Hamburger Energiewerke
LC-ltRDrZp5FR5BVA-MC-8bErlIft_i3PcETxahxpKg,Hamburg,22589,Hamburg,Heidrehmen 27,"[9.813538,53.576369]",DEHHM,Hamburger Energiewerke
LDN4kvFp9wRACd7su8nkVYliO9L2KHmhkxiik4VDm8w,Hamburg,22529,Hamburg,Osterfeldstraße 77,"[9.966707,53.599145]",DEHHM,Hamburger Energiewerke
LFwo-zdotVByqlR_7XMyKIom1Jk9BF9s6mVlbKdz7ZA,Hamburg,20354,Hamburg,ABC-Straße 52,"[9.986626,53.554877]",DEACO,APCOA Deutschland GmbH
LJS_9SnfQK2314JSDPJmYnOq-LzT_laT-7B98SZ1HyE,Hamburg,21147,Hamburg,Striepenweg 41,"[9.87588,53.47366]",DEHHM,Hamburger Energiewerke
LWe9_QeQ4fny9HPC_9CbceXqxfUSSUALPIkM06XACUU,Hamburg,22769,Hamburg,Kaltenkirchener Straße 6,"[9.941743,53.56514]",DEHHM,Hamburger Energiewerke
LcrQpUNWofYQuyDA7qV1AFCWk3RfE-bLdRCXAR90oDY,Hamburg,21129,Hamburg,Hein-Saß-Weg 40,"[9.862889,53.540814]",DEWLN,Wirelane
Lcz96l7qjoL1fDa97eeQsWaZnSuJuHzRi1OAg8kaJ-k,Hamburg,22527,Hamburg,Högenstraße 54,"[9.938639,53.580997]",DEHHM,Hamburger Energiewerke
Lf8DO8UAfYpHTaQPO_P3JP_QLlKhpcj4nolemBuvbko,Hamburg,20457,Hamburg,Mattentwiete 8,"[9.989383,53.545331]",DEHHM,Hamburger Energiewerke
Lhba8fSRWxLiqQor2cpbVgBI8f8Ga5oIVlFe1jvpdUo,Hamburg,20144,Hamburg,Kielortallee 8,"[9.97525,53.57105]",DEWLN,Wirelane
Lkfvh8QqHpG66MhNjo1InJXsFAZDP6Y9rXzhccyUmLw,Hamburg,22455,Hamburg,Ernst-Mittelbach-Ring 53,"[9.948418,53.640796]",DEHHM,Hamburger Energiewerke
LlFwjzMlSLpGlCeXh7wC1-EQKB2jhjcoVVEVIj-6nFc,Hamburg,22765,Hamburg,Holstenstraße 156,"[9.94859,53.559071]",DEHHM,Hamburger Energiewerke
Lmy5Ge90MbxrpaNEc4-L-gZLT-RM4P9tbY1KVUNUdbU,Hamburg,20097,Hamburg,Sonninstraße 6,"[10.01654,53.54762]",DEEZE,eze.network GmbH
